X,Y,INDEX_,ACCNUM,YEAR,DATE,TIME,STREET1,STREET2,OFFSET,ROAD_CLASS,DISTRICT,WARDNUM,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,DIVISION,ObjectId
-8827422.99967918,5431620.67910722,7529364,1325621,2012,2012/11/12 05:00:00+00,2004,SHEPPARD AVE E,BIRCHMOUNT RD,,Major Arterial,Scarborough,22,43.781045,-79.29809,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Turning Movement,Driver,85 to 89,None,,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,,,,Yes,,Yes,,Yes,,118,Tam O'Shanter-Sullivan,118,Tam O'Shanter-Sullivan (118),D42,54
-8827422.99967918,5431620.67910722,7529365,1325621,2012,2012/11/12 05:00:00+00,2004,SHEPPARD AVE E,BIRCHMOUNT RD,,Major Arterial,Scarborough,22,43.781045,-79.29809,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Turning Movement,Driver,45 to 49,None,,East,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,"Ability Impaired, Alcohol Over .08",,,,,,,,,Yes,,,,,Yes,,Yes,,Yes,,118,Tam O'Shanter-Sullivan,118,Tam O'Shanter-Sullivan (118),D42,55
-8851659.59053418,5405604.84336369,7522949,1335409,2012,2012/11/25 05:00:00+00,149,HORNER AVE,JUDSON ST,,Minor Arterial,Etobicoke York,3,43.612075,-79.515811,Intersection,At Intersection,Stop Sign,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Driver,25 to 29,Major,,West,"Automobile, Station Wagon",Turning Left,Lost control,"Ability Impaired, Alcohol Over .08",,,,,,,,,Yes,,,,,,,,,Yes,,160,Mimico-Queensway,17,Mimico (includes Humber Bay Shores) (17),D22,56
-8851659.59053418,5405604.84336369,7522950,1335409,2012,2012/11/25 05:00:00+00,149,HORNER AVE,JUDSON ST,,Minor Arterial,Etobicoke York,3,43.612075,-79.515811,Intersection,At Intersection,Stop Sign,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Other Property Owner,unknown,,,,Other,,,,,,,,,,,,Yes,,,,,,,,,Yes,,160,Mimico-Queensway,17,Mimico (includes Humber Bay Shores) (17),D22,57
-8827734.6942534,5414491.28421104,7798522,1347684,2013,2013/02/15 05:00:00+00,208,QUEEN ST E,WAVERLEY RD,,Minor Arterial,Toronto and East York,19,43.669845,-79.30089,Intersection,,No Control,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,,Other,,,,,,,,,,Yes,,Yes,,,,,,Yes,Yes,,Yes,,63,The Beaches,63,The Beaches (63),D55,58
-8827734.6942534,5414491.28421104,7798523,1347684,2013,2013/02/15 05:00:00+00,208,QUEEN ST E,WAVERLEY RD,,Minor Arterial,Toronto and East York,19,43.669845,-79.30089,Intersection,,No Control,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,None,,West,"Automobile, Station Wagon",Going Ahead,Speed too Fast For Condition,"Ability Impaired, Alcohol",,,,,,,Yes,,Yes,,,,,,Yes,Yes,,Yes,,63,The Beaches,63,The Beaches (63),D55,59
-8827734.6942534,5414491.28421104,7798524,1347684,2013,2013/02/15 05:00:00+00,208,QUEEN ST E,WAVERLEY RD,,Minor Arterial,Toronto and East York,19,43.669845,-79.30089,Intersection,,No Control,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,,South,Other,,,,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Had Been Drinking,,,,Yes,,Yes,,,,,,Yes,Yes,,Yes,,63,The Beaches,63,The Beaches (63),D55,60
-8825842.59686839,5430402.85671138,7808065,1351606,2013,2013/04/13 04:00:00+00,1846,KENNEDY RD,401 C E KENNEDY RAMP RD E,,Major Arterial,Scarborough,21,43.773146,-79.283893,Intersection,At Intersection,Traffic Signal,Clear,Dusk,Dry,Fatal,Cyclist Collisions,Driver,40 to 44,None,,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,,Yes,Yes,,,,,Yes,Yes,Yes,Yes,Yes,,126,Dorset Park,126,Dorset Park (126),D41,61
-8825842.59686839,5430402.85671138,7808066,1351606,2013,2013/04/13 04:00:00+00,1846,KENNEDY RD,401 C E KENNEDY RAMP RD E,,Major Arterial,Scarborough,21,43.773146,-79.283893,Intersection,At Intersection,Traffic Signal,Clear,Dusk,Dry,Fatal,Cyclist Collisions,Driver,75 to 79,None,,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,,Yes,Yes,,,,,Yes,Yes,Yes,Yes,Yes,,126,Dorset Park,126,Dorset Park (126),D41,62
-8825842.59686839,5430402.85671138,7808067,1351606,2013,2013/04/13 04:00:00+00,1846,KENNEDY RD,401 C E KENNEDY RAMP RD E,,Major Arterial,Scarborough,21,43.773146,-79.283893,Intersection,At Intersection,Traffic Signal,Clear,Dusk,Dry,Fatal,Cyclist Collisions,Passenger,20 to 24,Minimal,,,,,,,,,,,,,,Yes,Yes,,,,,Yes,Yes,Yes,Yes,Yes,,126,Dorset Park,126,Dorset Park (126),D41,63
-8825842.59686839,5430402.85671138,7808068,1351606,2013,2013/04/13 04:00:00+00,1846,KENNEDY RD,401 C E KENNEDY RAMP RD E,,Major Arterial,Scarborough,21,43.773146,-79.283893,Intersection,At Intersection,Traffic Signal,Clear,Dusk,Dry,Fatal,Cyclist Collisions,Passenger,20 to 24,Minor,,,,,,,,,,,,,,Yes,Yes,,,,,Yes,Yes,Yes,Yes,Yes,,126,Dorset Park,126,Dorset Park (126),D41,64
-8825842.59686839,5430402.85671138,7808069,1351606,2013,2013/04/13 04:00:00+00,1846,KENNEDY RD,401 C E KENNEDY RAMP RD E,,Major Arterial,Scarborough,21,43.773146,-79.283893,Intersection,At Intersection,Traffic Signal,Clear,Dusk,Dry,Fatal,Cyclist Collisions,Driver,20 to 24,Minor,,North,"Automobile, Station Wagon",Stopped,Driving Properly,Normal,,,,,,,,Yes,Yes,,,,,Yes,Yes,Yes,Yes,Yes,,126,Dorset Park,126,Dorset Park (126),D41,65
-8825842.59686839,5430402.85671138,7808070,1351606,2013,2013/04/13 04:00:00+00,1846,KENNEDY RD,401 C E KENNEDY RAMP RD E,,Major Arterial,Scarborough,21,43.773146,-79.283893,Intersection,At Intersection,Traffic Signal,Clear,Dusk,Dry,Fatal,Cyclist Collisions,Driver,45 to 49,None,,East,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,"Ability Impaired, Alcohol Over .08",,,,,,,,Yes,Yes,,,,,Yes,Yes,Yes,Yes,Yes,,126,Dorset Park,126,Dorset Park (126),D41,66
-8825842.59686839,5430402.85671138,7808071,1351606,2013,2013/04/13 04:00:00+00,1846,KENNEDY RD,401 C E KENNEDY RAMP RD E,,Major Arterial,Scarborough,21,43.773146,-79.283893,Intersection,At Intersection,Traffic Signal,Clear,Dusk,Dry,Fatal,Cyclist Collisions,Driver,25 to 29,Minor,,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,,Yes,Yes,,,,,Yes,Yes,Yes,Yes,Yes,,126,Dorset Park,126,Dorset Park (126),D41,67
-8825842.59686839,5430402.85671138,7808072,1351606,2013,2013/04/13 04:00:00+00,1846,KENNEDY RD,401 C E KENNEDY RAMP RD E,,Major Arterial,Scarborough,21,43.773146,-79.283893,Intersection,At Intersection,Traffic Signal,Clear,Dusk,Dry,Fatal,Cyclist Collisions,Passenger,50 to 54,Major,,,,,,,,,,,,,,Yes,Yes,,,,,Yes,Yes,Yes,Yes,Yes,,126,Dorset Park,126,Dorset Park (126),D41,68
-8825842.59686839,5430402.85671138,7808073,1351606,2013,2013/04/13 04:00:00+00,1846,KENNEDY RD,401 C E KENNEDY RAMP RD E,,Major Arterial,Scarborough,21,43.773146,-79.283893,Intersection,At Intersection,Traffic Signal,Clear,Dusk,Dry,Fatal,Cyclist Collisions,Driver,25 to 29,None,,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,,Yes,Yes,,,,,Yes,Yes,Yes,Yes,Yes,,126,Dorset Park,126,Dorset Park (126),D41,69
-8825842.59686839,5430402.85671138,7808074,1351606,2013,2013/04/13 04:00:00+00,1846,KENNEDY RD,401 C E KENNEDY RAMP RD E,,Major Arterial,Scarborough,21,43.773146,-79.283893,Intersection,At Intersection,Traffic Signal,Clear,Dusk,Dry,Fatal,Cyclist Collisions,Cyclist,35 to 39,Fatal,10,North,Bicycle,Going Ahead,,,,,,"Motorist without ROW drives into path of cyclist at inter, lnwy, dwy-Driver not turn.",Driving Properly,Unknown,,Yes,Yes,,,,,Yes,Yes,Yes,Yes,Yes,,126,Dorset Park,126,Dorset Park (126),D41,70
-8843942.8121129,5414014.21123579,7852516,1370737,2013,2013/06/15 04:00:00+00,17,DUPONT ST,LANSDOWNE AVE,,Major Arterial,Toronto and East York,9,43.666745,-79.44649,Intersection,,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Motorcycle Driver,35 to 39,Major,,East,Motorcycle,Stopped,Driving Properly,Normal,,,,,,,,,Yes,Yes,,,,,,Yes,,Yes,,171,Junction-Wallace Emerson,93,Dovercourt-Wallace Emerson-Junction (93),D11,71
-8843942.8121129,5414014.21123579,7852517,1370737,2013,2013/06/15 04:00:00+00,17,DUPONT ST,LANSDOWNE AVE,,Major Arterial,Toronto and East York,9,43.666745,-79.44649,Intersection,,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Driver,20 to 24,Minimal,,East,"Automobile, Station Wagon",Going Ahead,Improper Passing,"Ability Impaired, Alcohol",,,,,,,,,Yes,Yes,,,,,,Yes,,Yes,,171,Junction-Wallace Emerson,93,Dovercourt-Wallace Emerson-Junction (93),D11,72
-8830295.48781961,5428613.49386554,7863456,1375460,2013,2013/07/03 04:00:00+00,25,YORK MILLS RD,PARKWOODS VILLAGE DR,,Major Arterial,North York,16,43.761538,-79.323894,Intersection,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Motorcycle Driver,20 to 24,Major,,North,Motorcycle,Going Ahead,Lost control,"Ability Impaired, Alcohol Over .08",,,,,,,,,,Yes,,,,,,Yes,,Yes,,150,Fenside-Parkwoods,45,Parkwoods-Donalda (45),D33,73
-8851089.52342183,5406937.95693234,7840330,1365635,2013,2013/07/14 04:00:00+00,340,F G GARDINER XY  E,ISLINGTON Ave,,,Etobicoke York,3,43.620745,-79.51069,Mid-Block,,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Sideswipe,Passenger,25 to 29,Major,,,Other,,,,,,,,,,,,Yes,,,,,Yes,,,,Yes,,160,Mimico-Queensway,17,Mimico (includes Humber Bay Shores) (17),D22,74
-8851089.52342183,5406937.95693234,7840331,1365635,2013,2013/07/14 04:00:00+00,340,F G GARDINER XY  E,ISLINGTON Ave,,,Etobicoke York,3,43.620745,-79.51069,Mid-Block,,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Sideswipe,Passenger,25 to 29,Minor,,,Other,,,,,,,,,,,,Yes,,,,,Yes,,,,Yes,,160,Mimico-Queensway,17,Mimico (includes Humber Bay Shores) (17),D22,75
-8851089.52342183,5406937.95693234,7840332,1365635,2013,2013/07/14 04:00:00+00,340,F G GARDINER XY  E,ISLINGTON Ave,,,Etobicoke York,3,43.620745,-79.51069,Mid-Block,,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Sideswipe,Driver,25 to 29,Minimal,,West,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol Over .08",,,,,,,,,Yes,,,,,Yes,,,,Yes,,160,Mimico-Queensway,17,Mimico (includes Humber Bay Shores) (17),D22,76
-8851089.52342183,5406937.95693234,7840333,1365635,2013,2013/07/14 04:00:00+00,340,F G GARDINER XY  E,ISLINGTON Ave,,,Etobicoke York,3,43.620745,-79.51069,Mid-Block,,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Sideswipe,Driver,unknown,None,,West,"Automobile, Station Wagon",Unknown,Other,Unknown,,,,,,,,,Yes,,,,,Yes,,,,Yes,,160,Mimico-Queensway,17,Mimico (includes Humber Bay Shores) (17),D22,77
-8858503.29018917,5428953.36593441,7848906,1369173,2013,2013/08/03 04:00:00+00,305,STEELES AVE W,ISLINGTON AVE,,Major Arterial,Etobicoke York,7,43.763743,-79.577289,Mid-Block,,No Control,Clear,"Dark, artificial",Dry,Fatal,SMV Other,Driver,25 to 29,Fatal,27,East,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,"Ability Impaired, Alcohol Over .08",,,,,,,,,Yes,,,,,,Yes,Yes,,Yes,,21,Humber Summit,21,Humber Summit (21),D31,78
-8858503.29018917,5428953.36593441,7848907,1369173,2013,2013/08/03 04:00:00+00,305,STEELES AVE W,ISLINGTON AVE,,Major Arterial,Etobicoke York,7,43.763743,-79.577289,Mid-Block,,No Control,Clear,"Dark, artificial",Dry,Fatal,SMV Other,Other Property Owner,unknown,,,,,,,,,,,,,,,,Yes,,,,,,Yes,Yes,,Yes,,21,Humber Summit,21,Humber Summit (21),D31,79
-8834338.16644726,5416559.60358505,7878153,1381801,2013,2013/09/27 04:00:00+00,422,BAYVIEW BLOOR DVP RAMP,BAYVIEW BLOOR DVP N RAMP,,,Toronto and East York,14,43.683283,-79.36021,,,Yield Sign,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Passenger,unknown,Minor,,,Other,,,,,,,,,,,,Yes,,,,,Yes,,,,Yes,,57,Broadview North,57,Broadview North (57),D55,80
-8834338.16644726,5416559.60358505,7878154,1381801,2013,2013/09/27 04:00:00+00,422,BAYVIEW BLOOR DVP RAMP,BAYVIEW BLOOR DVP N RAMP,,,Toronto and East York,14,43.683283,-79.36021,,,Yield Sign,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Driver,30 to 34,Major,,North,"Automobile, Station Wagon",Merging,,"Ability Impaired, Alcohol",,,,,,,,,Yes,,,,,Yes,,,,Yes,,57,Broadview North,57,Broadview North (57),D55,81
-8857475.58865017,5425785.71987071,7883705,1384076,2013,2013/09/29 04:00:00+00,1939,ISLINGTON Ave,BEAUMONDE HEIGHTS Dr,,Major Arterial,Etobicoke York,1,43.743189,-79.568057,Mid-Block,,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Passenger,45 to 49,Minimal,,,Other,,,,,,,,,,,,Yes,,,,,Yes,,,,Yes,,3,Thistletown-Beaumond Heights,3,Thistletown-Beaumond Heights (3),D23,82
-8857475.58865017,5425785.71987071,7883706,1384076,2013,2013/09/29 04:00:00+00,1939,ISLINGTON Ave,BEAUMONDE HEIGHTS Dr,,Major Arterial,Etobicoke York,1,43.743189,-79.568057,Mid-Block,,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Passenger,30 to 34,Minor,,,Other,,,,,,,,,,,,Yes,,,,,Yes,,,,Yes,,3,Thistletown-Beaumond Heights,3,Thistletown-Beaumond Heights (3),D23,83
-8857475.58865017,5425785.71987071,7883707,1384076,2013,2013/09/29 04:00:00+00,1939,ISLINGTON Ave,BEAUMONDE HEIGHTS Dr,,Major Arterial,Etobicoke York,1,43.743189,-79.568057,Mid-Block,,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Driver,45 to 49,Major,,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,,,,Yes,,,,Yes,,3,Thistletown-Beaumond Heights,3,Thistletown-Beaumond Heights (3),D23,84
-8857475.58865017,5425785.71987071,7883708,1384076,2013,2013/09/29 04:00:00+00,1939,ISLINGTON Ave,BEAUMONDE HEIGHTS Dr,,Major Arterial,Etobicoke York,1,43.743189,-79.568057,Mid-Block,,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Driver,45 to 49,Major,,South,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol Over .08",,,,,,,,,Yes,,,,,Yes,,,,Yes,,3,Thistletown-Beaumond Heights,3,Thistletown-Beaumond Heights (3),D23,85
-8857475.58865017,5425785.71987071,7883709,1384076,2013,2013/09/29 04:00:00+00,1939,ISLINGTON Ave,BEAUMONDE HEIGHTS Dr,,Major Arterial,Etobicoke York,1,43.743189,-79.568057,Mid-Block,,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Vehicle Owner,unknown,,,,Other,,,,,,,,,,,,Yes,,,,,Yes,,,,Yes,,3,Thistletown-Beaumond Heights,3,Thistletown-Beaumond Heights (3),D23,86
-8819060.12293333,5428424.83559307,7893609,1387956,2013,2013/10/14 04:00:00+00,1800,LAWRENCE Ave E,GREENHOLM CRCL,,Major Arterial,Scarborough,24,43.760314,-79.222965,Intersection,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,,West,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,"Ability Impaired, Alcohol",,,,,,,Yes,,Yes,,,,,,,Yes,Yes,Yes,,141,Golfdale-Cedarbrae-Woburn,137,Woburn (137),D43,87
-8819060.12293333,5428424.83559307,7893610,1387956,2013,2013/10/14 04:00:00+00,1800,LAWRENCE Ave E,GREENHOLM CRCL,,Major Arterial,Scarborough,24,43.760314,-79.222965,Intersection,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,,South,Other,,,,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal,,,,Yes,,Yes,,,,,,,Yes,Yes,Yes,,141,Golfdale-Cedarbrae-Woburn,137,Woburn (137),D43,88
-8819060.12293333,5428424.83559307,7893611,1387956,2013,2013/10/14 04:00:00+00,1800,LAWRENCE Ave E,GREENHOLM CRCL,,Major Arterial,Scarborough,24,43.760314,-79.222965,Intersection,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Major,,South,Other,,,,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal,,,,Yes,,Yes,,,,,,,Yes,Yes,Yes,,141,Golfdale-Cedarbrae-Woburn,137,Woburn (137),D43,89
-8824049.68514967,5424022.51787182,7877496,1381541,2013,2013/10/20 04:00:00+00,45,KENNEDY RD,EGLINTON AVE E,,Major Arterial,Scarborough,20,43.731745,-79.267787,Mid-Block,,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Vehicle Owner,unknown,,,,,,,,,,,,,,Yes,,Yes,,,,,,,,,Yes,,125,Ionview,125,Ionview (125),D41,90
-8824049.68514967,5424022.51787182,7877497,1381541,2013,2013/10/20 04:00:00+00,45,KENNEDY RD,EGLINTON AVE E,,Major Arterial,Scarborough,20,43.731745,-79.267787,Mid-Block,,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Driver,25 to 29,None,,North,Pick Up Truck,Going Ahead,Other,"Ability Impaired, Alcohol Over .08",,,,,,,Yes,,Yes,,,,,,,,,Yes,,125,Ionview,125,Ionview (125),D41,91
-8824049.68514967,5424022.51787182,7877498,1381541,2013,2013/10/20 04:00:00+00,45,KENNEDY RD,EGLINTON AVE E,,Major Arterial,Scarborough,20,43.731745,-79.267787,Mid-Block,,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Witness,unknown,,,,,,,,,,,,,,Yes,,Yes,,,,,,,,,Yes,,125,Ionview,125,Ionview (125),D41,92
-8824049.68514967,5424022.51787182,7877499,1381541,2013,2013/10/20 04:00:00+00,45,KENNEDY RD,EGLINTON AVE E,,Major Arterial,Scarborough,20,43.731745,-79.267787,Mid-Block,,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,20 to 24,Fatal,48,East,,,,,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Unknown,,,,Yes,,Yes,,,,,,,,,Yes,,125,Ionview,125,Ionview (125),D41,93
-8842019.21131199,5421720.26237327,80145123,3000996799,2013,2013/11/18 05:00:00+00,2035,BATHURST ST,FRONTENAC AVE,,Major Arterial,North York,8,43.716799,-79.42921,Intersection,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Driver,20 to 24,Minimal,,South,"Automobile, Station Wagon",Other,Lost control,"Ability Impaired, Alcohol",,,,,,,,,Yes,,,,,Yes,,,,Yes,,39,Bedford Park-Nortown,39,Bedford Park-Nortown (39),D53,94
-8842019.21131199,5421720.26237327,80145124,3000996799,2013,2013/11/18 05:00:00+00,2035,BATHURST ST,FRONTENAC AVE,,Major Arterial,North York,8,43.716799,-79.42921,Intersection,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Passenger,30 to 34,Major,,,,,,,,,,,,,,,Yes,,,,,Yes,,,,Yes,,39,Bedford Park-Nortown,39,Bedford Park-Nortown (39),D53,95
-8858239.12903752,5414406.64043358,80145639,3001021983,2013,2013/11/23 05:00:00+00,1,HIGHWAY 427  S,27 S 427 C S RAMP,,,Etobicoke York,2,43.669295,-79.574916,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Driver,25 to 29,Major,,South,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol",,,,,,,,,Yes,,,,,,,,,Yes,,11,Eringate-Centennial-West Deane,11,Eringate-Centennial-West Deane (11),D22,96
-8838745.19376827,5415179.85168563,80622575,3001064601,2013,2013/11/30 05:00:00+00,509,295 DAVENPORT RD,,,Major Arterial,Toronto and East York,11,43.674319,-79.399799,Intersection,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Driver,45 to 49,Major,,South,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol",,,,,,,,,Yes,,,,,,Yes,Yes,,Yes,,95,Annex,95,Annex (95),D53,97
-8858209.40673348,5423464.8467357,80150468,4001467875,2014,2014/02/04 05:00:00+00,1255,KIPLING AVE,WESTHUMBER BLVD,,Major Arterial,Etobicoke York,1,43.728125,-79.574649,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,None,,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,Yes,,Yes,,,,,,,Yes,Yes,Yes,,4,Rexdale-Kipling,4,Rexdale-Kipling (4),D23,98
-8858209.40673348,5423464.8467357,80150469,4001467875,2014,2014/02/04 05:00:00+00,1255,KIPLING AVE,WESTHUMBER BLVD,,Major Arterial,Etobicoke York,1,43.728125,-79.574649,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,None,,South,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,"Ability Impaired, Alcohol Over .08",,,,,,,Yes,,Yes,,,,,,,Yes,Yes,Yes,,4,Rexdale-Kipling,4,Rexdale-Kipling (4),D23,99
-8858209.40673348,5423464.8467357,80150470,4001467875,2014,2014/02/04 05:00:00+00,1255,KIPLING AVE,WESTHUMBER BLVD,,Major Arterial,Etobicoke York,1,43.728125,-79.574649,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,,East,,,,,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal,,,,Yes,,Yes,,,,,,,Yes,Yes,Yes,,4,Rexdale-Kipling,4,Rexdale-Kipling (4),D23,100
-8850164.79241181,5407353.92155976,80627030,4001616287,2014,2014/02/28 05:00:00+00,1845,7 QUEEN ELIZABETH BLVD,,,Local,Etobicoke York,3,43.62345,-79.502383,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Driver,60 to 64,Major,,East,"Automobile, Station Wagon",Other,Exceeding Speed Limit,"Ability Impaired, Alcohol",,,,,,,,,Yes,,,,,,Yes,Yes,,Yes,,16,Stonegate-Queensway,16,Stonegate-Queensway (16),D22,101
-8819660.58026667,5433262.58117743,80205836,4001787575,2014,2014/03/29 04:00:00+00,236,455 MILNER AVE,,,Minor Arterial,Scarborough,23,43.791693,-79.228359,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Driver,25 to 29,Major,,East,Delivery Van,Going Ahead,Lost control,"Ability Impaired, Alcohol",,,,,,,,,Yes,,,,,Yes,,,,Yes,,146,Malvern East,132,Malvern (132),D42,102
-8819660.58026667,5433262.58117743,80205837,4001787575,2014,2014/03/29 04:00:00+00,236,455 MILNER AVE,,,Minor Arterial,Scarborough,23,43.791693,-79.228359,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Passenger,15 to 19,Major,,,,,,,,,,,,,,,Yes,,,,,Yes,,,,Yes,,146,Malvern East,132,Malvern (132),D42,103
-8827335.61387891,5418596.36113736,80207074,4001912926,2014,2014/04/18 04:00:00+00,232,DAWES RD,CRESCENT TOWN RD,,Minor Arterial,Toronto and East York,19,43.696513,-79.297305,Intersection,Non Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Driver,40 to 44,Major,,South,"Automobile, Station Wagon",Going Ahead,Speed too Fast For Condition,"Ability Impaired, Alcohol",,,,,,,,,Yes,,,,,,Yes,Yes,,Yes,,61,Taylor-Massey,61,Taylor-Massey (61),D55,104
-8854068.21035648,5423984.31170191,80628548,4001997279,2014,2014/05/01 04:00:00+00,2244,WESTON RD,MAINSHEP RD,,Major Arterial,Etobicoke York,7,43.731497,-79.537448,Intersection,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Driver,20 to 24,Minor,,South,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,"Ability Impaired, Alcohol Over .08",,,,,,,,,Yes,,,,,Yes,Yes,Yes,,Yes,,23,Pelmo Park-Humberlea,23,Pelmo Park-Humberlea (23),D31,105
